0:Met[Zsun],1:Age[Gyr],2:Rp[Rsun],3:Vinf[km/s],4:Mass1_i[MSUN],5:Mass2_i[Msun],6:R1[Rsun],7:R2[Rsun],8:Label,9:Mass1_f[MSUN],10:Mass2_f[MSUN],11:Sigma
0.010,0.039541757,1.34759,  100, 4.000000, 1.000000, 1.6020530, 0.8679118, 1,  4.831334,  0.000000,1
0.010,0.039541757,1.34759,   10, 4.000000, 1.000000, 1.6020530, 0.8679118, 1,  4.831527,  0.000000,1
0.010,0.039541757,1.34759,16000, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  3.943570,  0.927049,1
0.010,0.039541757,1.34759, 2000, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  3.995998,  0.996655,1
0.010,0.039541757,1.34759,  250, 4.000000, 1.000000, 1.6020530, 0.8679118, 1,  4.815387,  0.000000,1
0.010,0.039541757,1.34759, 4000, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  3.989035,  0.992985,1
0.010,0.039541757,1.34759,  500, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  4.003988,  0.993552,1
0.010,0.039541757,1.34759, 8000, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  3.976126,  0.977141,1
0.010,0.039541757,1.45113, 1000, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  4.000039,  0.997617,1
0.010,0.039541757,1.45113,  100, 4.000000, 1.000000, 1.6020530, 0.8679118, 1,  4.844696,  0.000000,1
0.010,0.039541757,1.45113,   10, 4.000000, 1.000000, 1.6020530, 0.8679118, 1,  4.841982,  0.000000,1
0.010,0.039541757,1.45113,16000, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  3.974808,  0.970219,1
0.010,0.039541757,1.45113, 2000, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  3.998205,  0.998408,1
0.010,0.039541757,1.45113,  250, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  4.002738,  0.996201,1
0.010,0.039541757,1.45113, 4000, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  3.995191,  0.997078,1
0.010,0.039541757,1.45113,  500, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  4.002867,  0.996086,1
0.010,0.039541757,1.45113, 8000, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  3.988489,  0.990849,1
0.010,0.039541757,1.64552, 1000, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  3.999926,  0.999429,1
0.010,0.039541757,1.64552,  100, 4.000000, 1.000000, 1.6020530, 0.8679118, 1,  4.808703,  0.000000,1
0.010,0.039541757,1.64552,   10, 4.000000, 1.000000, 1.6020530, 0.8679118, 1,  4.816214,  0.000000,1
0.010,0.039541757,1.64552,16000, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  3.995088,  0.995913,1
0.010,0.039541757,1.64552, 2000, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  3.999715,  0.999641,1
0.010,0.039541757,1.64552,  250, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  4.001905,  0.997911,1
0.010,0.039541757,1.64552, 4000, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  3.999009,  0.999337,1
0.010,0.039541757,1.64552,  500, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  4.001405,  0.998328,1
0.010,0.039541757,1.64552, 8000, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  3.997595,  0.998573,1
0.010,0.039541757,2.46996, 1000, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  4.000000,  1.000000,1
0.010,0.039541757,2.46996,  100, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  4.000001,  0.999999,1
0.010,0.039541757,2.46996,   10, 4.000000, 1.000000, 1.6020530, 0.8679118, 1,  4.850000,  0.000000,2
0.010,0.039541757,2.46996,16000, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  4.000000,  1.000000,1
0.010,0.039541757,2.46996, 2000, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  4.000000,  1.000000,1
0.010,0.039541757,2.46996,  250, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  4.000000,  1.000000,1
0.010,0.039541757,2.46996, 4000, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  4.000000,  1.000000,1
0.010,0.039541757,2.46996,  500, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  4.000000,  1.000000,1
0.010,0.039541757,2.46996, 8000, 4.000000, 1.000000, 1.6020530, 0.8679118, 2,  4.000000,  1.000000,1
0.010,0.039541757,0.00000, 1000, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  0.000000,  5.479827,1
0.010,0.039541757,0.00000,  100, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  0.000000,  5.680022,1
0.010,0.039541757,0.00000,   10, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  0.000000,  5.683572,1
0.010,0.039541757,0.00000,16000, 4.000000, 2.000000, 1.6020530, 1.0368006, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.00000, 2000, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  0.000000,  4.324598,1
0.010,0.039541757,0.00000,  250, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  0.000000,  5.670690,1
0.010,0.039541757,0.00000, 4000, 4.000000, 2.000000, 1.6020530, 1.0368006, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.00000,  500, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  0.000000,  5.641040,1
0.010,0.039541757,0.00000, 8000, 4.000000, 2.000000, 1.6020530, 1.0368006, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.37918, 1000, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.500899,  0.000000,1
0.010,0.039541757,0.37918,  100, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.775653,  0.000000,1
0.010,0.039541757,0.37918,   10, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.772857,  0.000000,1
0.010,0.039541757,0.37918,16000, 4.000000, 2.000000, 1.6020530, 1.0368006, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.37918, 2000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.352749,  1.559002,1
0.010,0.039541757,0.37918,  250, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.765199,  0.000000,1
0.010,0.039541757,0.37918, 4000, 4.000000, 2.000000, 1.6020530, 1.0368006,-1,  0.881803,  0.000000,1
0.010,0.039541757,0.37918,  500, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.724121,  0.000000,1
0.010,0.039541757,0.37918, 8000, 4.000000, 2.000000, 1.6020530, 1.0368006, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.49600, 1000, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.518929,  0.000000,1
0.010,0.039541757,0.49600,  100, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.790824,  0.000000,1
0.010,0.039541757,0.49600,   10, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.797790,  0.000000,1
0.010,0.039541757,0.49600,16000, 4.000000, 2.000000, 1.6020530, 1.0368006, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.49600, 2000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.537033,  1.634524,1
0.010,0.039541757,0.49600,  250, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.788418,  0.000000,1
0.010,0.039541757,0.49600, 4000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  2.164091,  0.189706,1
0.010,0.039541757,0.49600,  500, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.729006,  0.000000,1
0.010,0.039541757,0.49600, 8000, 4.000000, 2.000000, 1.6020530, 1.0368006, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.58964, 1000, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.532493,  0.000000,1
0.010,0.039541757,0.58964,  100, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.796715,  0.000000,1
0.010,0.039541757,0.58964,   10, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.801054,  0.000000,1
0.010,0.039541757,0.58964,16000, 4.000000, 2.000000, 1.6020530, 1.0368006, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.58964, 2000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.657350,  1.733785,1
0.010,0.039541757,0.58964,  250, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.786162,  0.000000,1
0.010,0.039541757,0.58964, 4000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  2.816949,  0.840884,1
0.010,0.039541757,0.58964,  500, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.755236,  0.000000,1
0.010,0.039541757,0.58964, 8000, 4.000000, 2.000000, 1.6020530, 1.0368006,-1,  0.107320,  0.000000,1
0.010,0.039541757,0.67940, 1000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.951303,  1.931975,1
0.010,0.039541757,0.67940,  100, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.843788,  0.000000,1
0.010,0.039541757,0.67940,   10, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.846113,  0.000000,1
0.010,0.039541757,0.67940,16000, 4.000000, 2.000000, 1.6020530, 1.0368006, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.67940, 2000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.751184,  1.814643,1
0.010,0.039541757,0.67940,  250, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.816614,  0.000000,1
0.010,0.039541757,0.67940, 4000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.234637,  1.308659,1
0.010,0.039541757,0.67940,  500, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.776867,  0.000000,1
0.010,0.039541757,0.67940, 8000, 4.000000, 2.000000, 1.6020530, 1.0368006,-1,  1.558064,  0.000000,1
0.010,0.039541757,0.76825, 1000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.967206,  1.947525,1
0.010,0.039541757,0.76825,  100, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.849753,  0.000000,1
0.010,0.039541757,0.76825,   10, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.854237,  0.000000,1
0.010,0.039541757,0.76825,16000, 4.000000, 2.000000, 1.6020530, 1.0368006, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.76825, 2000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.828909,  1.876622,1
0.010,0.039541757,0.76825,  250, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.841609,  0.000000,1
0.010,0.039541757,0.76825, 4000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.496347,  1.595027,1
0.010,0.039541757,0.76825,  500, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.791472,  0.000000,1
0.010,0.039541757,0.76825, 8000, 4.000000, 2.000000, 1.6020530, 1.0368006,-1,  2.507390,  0.000000,1
0.010,0.039541757,0.86176, 1000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.978752,  1.960329,1
0.010,0.039541757,0.86176,  100, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.863352,  0.000000,1
0.010,0.039541757,0.86176,   10, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.866522,  0.000000,1
0.010,0.039541757,0.86176,16000, 4.000000, 2.000000, 1.6020530, 1.0368006,-1,  1.160570,  0.000000,1
0.010,0.039541757,0.86176, 2000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.886257,  1.919445,1
0.010,0.039541757,0.86176,  250, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.844625,  0.000000,1
0.010,0.039541757,0.86176, 4000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.683254,  1.769465,1
0.010,0.039541757,0.86176,  500, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.765855,  0.000000,1
0.010,0.039541757,0.86176, 8000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.115906,  0.815731,1
0.010,0.039541757,0.96721, 1000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.981949,  1.976473,1
0.010,0.039541757,0.96721,  100, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.856578,  0.000000,1
0.010,0.039541757,0.96721,   10, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.858842,  0.000000,1
0.010,0.039541757,0.96721,16000, 4.000000, 2.000000, 1.6020530, 1.0368006,-1,  2.575772,  0.000000,1
0.010,0.039541757,0.96721, 2000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.930768,  1.953067,1
0.010,0.039541757,0.96721,  250, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.831061,  0.000000,1
0.010,0.039541757,0.96721, 4000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.807788,  1.876747,1
0.010,0.039541757,0.96721,  500, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.786792,  0.000000,1
0.010,0.039541757,0.96721, 8000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.496710,  1.461154,1
0.010,0.039541757,1.09784, 1000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.987817,  1.987004,1
0.010,0.039541757,1.09784,  100, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.880492,  0.000000,1
0.010,0.039541757,1.09784,   10, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.887454,  0.000000,1
0.010,0.039541757,1.09784,16000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.355578,  1.096534,1
0.010,0.039541757,1.09784, 2000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.963539,  1.975205,1
0.010,0.039541757,1.09784,  250, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.860712,  0.000000,1
0.010,0.039541757,1.09784, 4000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.906350,  1.944102,1
0.010,0.039541757,1.09784,  500, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.990941,  1.997776,1
0.010,0.039541757,1.09784, 8000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.754651,  1.790756,1
0.010,0.039541757,1.29084, 1000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.993097,  1.994734,1
0.010,0.039541757,1.29084,  100, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.899751,  0.000000,1
0.010,0.039541757,1.29084,   10, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.904949,  0.000000,1
0.010,0.039541757,1.29084,16000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.799742,  1.799512,1
0.010,0.039541757,1.29084, 2000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.986235,  1.990996,1
0.010,0.039541757,1.29084,  250, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.874107,  0.000000,1
0.010,0.039541757,1.29084, 4000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.967136,  1.981654,1
0.010,0.039541757,1.29084,  500, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.993813,  2.001057,1
0.010,0.039541757,1.29084, 8000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.919763,  1.941020,1
0.010,0.039541757,1.45785, 1000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.996522,  1.997030,1
0.010,0.039541757,1.45785,  100, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.906658,  0.000000,1
0.010,0.039541757,1.45785,   10, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.912556,  0.000000,1
0.010,0.039541757,1.45785,16000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.932230,  1.940323,1
0.010,0.039541757,1.45785, 2000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.993835,  1.996254,1
0.010,0.039541757,1.45785,  250, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.885812,  0.000000,1
0.010,0.039541757,1.45785, 4000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.987110,  1.993099,1
0.010,0.039541757,1.45785,  500, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.996348,  2.001217,1
0.010,0.039541757,1.45785, 8000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.971212,  1.981063,1
0.010,0.039541757,1.56799, 1000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.997945,  1.998338,1
0.010,0.039541757,1.56799,  100, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.910194,  0.000000,1
0.010,0.039541757,1.56799,   10, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.909895,  0.000000,1
0.010,0.039541757,1.56799,16000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.970858,  1.974588,1
0.010,0.039541757,1.56799, 2000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.997441,  1.998386,1
0.010,0.039541757,1.56799,  250, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.883258,  0.000000,1
0.010,0.039541757,1.56799, 4000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.994127,  1.997010,1
0.010,0.039541757,1.56799,  500, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.996915,  2.001519,1
0.010,0.039541757,1.56799, 8000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.986875,  1.992045,1
0.010,0.039541757,1.77377, 1000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.999270,  1.999498,1
0.010,0.039541757,1.77377,  100, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.894130,  0.000000,1
0.010,0.039541757,1.77377,   10, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.896570,  0.000000,1
0.010,0.039541757,1.77377,16000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.994721,  1.996229,1
0.010,0.039541757,1.77377, 2000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.999265,  1.999622,1
0.010,0.039541757,1.77377,  250, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.996673,  2.002966,1
0.010,0.039541757,1.77377, 4000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.998853,  1.999306,1
0.010,0.039541757,1.77377,  500, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.998464,  2.000922,1
0.010,0.039541757,1.77377, 8000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  3.997363,  1.998438,1
0.010,0.039541757,2.63885, 1000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  4.000000,  2.000000,1
0.010,0.039541757,2.63885,  100, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  4.000000,  2.000000,1
0.010,0.039541757,2.63885,   10, 4.000000, 2.000000, 1.6020530, 1.0368006, 1,  5.820000,  0.000000,2
0.010,0.039541757,2.63885,16000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  4.000000,  2.000000,1
0.010,0.039541757,2.63885, 2000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  4.000000,  2.000000,1
0.010,0.039541757,2.63885,  250, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  4.000000,  2.000000,1
0.010,0.039541757,2.63885, 4000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  4.000000,  2.000000,1
0.010,0.039541757,2.63885,  500, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  4.000000,  2.000000,1
0.010,0.039541757,2.63885, 8000, 4.000000, 2.000000, 1.6020530, 1.0368006, 2,  4.000000,  2.000000,1
0.010,0.039541757,0.00000, 1000, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.251251,1
0.010,0.039541757,0.00000,  100, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.542262,1
0.010,0.039541757,0.00000,   10, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.542344,1
0.010,0.039541757,0.00000,16000, 4.000000, 4.000000, 1.6020530, 1.6020530, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.00000, 2000, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  5.796819,  0.000000,1
0.010,0.039541757,0.00000,  250, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.531952,1
0.010,0.039541757,0.00000, 4000, 4.000000, 4.000000, 1.6020530, 1.6020530, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.00000,  500, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  7.481467,  0.000000,1
0.010,0.039541757,0.00000, 8000, 4.000000, 4.000000, 1.6020530, 1.6020530, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.46048, 1000, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.267385,1
0.010,0.039541757,0.46048,  100, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.692108,1
0.010,0.039541757,0.46048,   10, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.696430,1
0.010,0.039541757,0.46048,16000, 4.000000, 4.000000, 1.6020530, 1.6020530, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.46048, 2000, 4.000000, 4.000000, 1.6020530, 1.6020530, 2,  3.188892,  3.209807,1
0.010,0.039541757,0.46048,  250, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.667508,1
0.010,0.039541757,0.46048, 4000, 4.000000, 4.000000, 1.6020530, 1.6020530, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.46048,  500, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  7.578753,  0.000000,1
0.010,0.039541757,0.46048, 8000, 4.000000, 4.000000, 1.6020530, 1.6020530, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.60287, 1000, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.356191,1
0.010,0.039541757,0.60287,  100, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.725788,1
0.010,0.039541757,0.60287,   10, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.732683,1
0.010,0.039541757,0.60287,16000, 4.000000, 4.000000, 1.6020530, 1.6020530, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.60287, 2000, 4.000000, 4.000000, 1.6020530, 1.6020530, 2,  3.427094,  3.430036,1
0.010,0.039541757,0.60287,  250, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.718420,1
0.010,0.039541757,0.60287, 4000, 4.000000, 4.000000, 1.6020530, 1.6020530, 2,  1.388535,  1.385367,1
0.010,0.039541757,0.60287,  500, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  7.634609,  0.000000,1
0.010,0.039541757,0.60287, 8000, 4.000000, 4.000000, 1.6020530, 1.6020530, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.71647, 1000, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  7.230037,  0.000000,1
0.010,0.039541757,0.71647,  100, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  7.749330,  0.000000,1
0.010,0.039541757,0.71647,   10, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  7.754886,  0.000000,1
0.010,0.039541757,0.71647,16000, 4.000000, 4.000000, 1.6020530, 1.6020530, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.71647, 2000, 4.000000, 4.000000, 1.6020530, 1.6020530, 2,  3.591594,  3.599714,1
0.010,0.039541757,0.71647,  250, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.726701,1
0.010,0.039541757,0.71647, 4000, 4.000000, 4.000000, 1.6020530, 1.6020530, 2,  2.394052,  2.401368,1
0.010,0.039541757,0.71647,  500, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.682725,1
0.010,0.039541757,0.71647, 8000, 4.000000, 4.000000, 1.6020530, 1.6020530, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.82835, 1000, 4.000000, 4.000000, 1.6020530, 1.6020530, 2,  3.941992,  3.939797,1
0.010,0.039541757,0.82835,  100, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.803933,1
0.010,0.039541757,0.82835,   10, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  7.807136,  0.000000,1
0.010,0.039541757,0.82835,16000, 4.000000, 4.000000, 1.6020530, 1.6020530, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.82835, 2000, 4.000000, 4.000000, 1.6020530, 1.6020530, 2,  3.720679,  3.722625,1
0.010,0.039541757,0.82835,  250, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.800369,1
0.010,0.039541757,0.82835, 4000, 4.000000, 4.000000, 1.6020530, 1.6020530, 2,  3.036557,  3.042385,1
0.010,0.039541757,0.82835,  500, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  7.753154,  0.000000,1
0.010,0.039541757,0.82835, 8000, 4.000000, 4.000000, 1.6020530, 1.6020530, 2,  0.134580,  0.116330,1
0.010,0.039541757,0.93890, 1000, 4.000000, 4.000000, 1.6020530, 1.6020530, 2,  3.957557,  3.959645,1
0.010,0.039541757,0.93890,  100, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.855705,1
0.010,0.039541757,0.93890,   10, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  7.858307,  0.000000,1
0.010,0.039541757,0.93890,16000, 4.000000, 4.000000, 1.6020530, 1.6020530, 0,  0.000000,  0.000000,1
0.010,0.039541757,0.93890, 2000, 4.000000, 4.000000, 1.6020530, 1.6020530, 2,  3.816093,  3.817238,1
0.010,0.039541757,0.93890,  250, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.842871,1
0.010,0.039541757,0.93890, 4000, 4.000000, 4.000000, 1.6020530, 1.6020530, 2,  3.419547,  3.417001,1
0.010,0.039541757,0.93890,  500, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.722943,1
0.010,0.039541757,0.93890, 8000, 4.000000, 4.000000, 1.6020530, 1.6020530, 2,  1.721727,  1.706644,1
0.010,0.039541757,1.05488, 1000, 4.000000, 4.000000, 1.6020530, 1.6020530, 2,  3.969747,  3.968672,1
0.010,0.039541757,1.05488,  100, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.868141,1
0.010,0.039541757,1.05488,   10, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  0.000000,  7.875429,1
0.010,0.039541757,1.05488,16000, 4.000000, 4.000000, 1.6020530, 1.6020530, 0,  0.000000,  0.000000,1
0.010,0.039541757,1.05488, 2000, 4.000000, 4.000000, 1.6020530, 1.6020530, 2,  3.885492,  3.883404,1
0.010,0.039541757,1.05488,  250, 4.000000, 4.000000, 1.6020530, 1.6020530, 1,  7.837063,  0.000000,1
